semantic_replication_id,dgp,N,T,replication,true_rank_vector,pilot_valid,a_NT,status,block,raw_sigma_1,lambda_hat_1,raw_sigma_2,lambda_hat_2,raw_sigma_3,lambda_hat_3,raw_sigma_4,lambda_hat_4,R_0,R_1,R_2,R_3,scale_weight,w_A_1_reference,selected_block_rank,minimum_ratio,second_smallest_ratio,ratio_gap,cap_selection_indicator,selector_state,pilot_start_objectives,pilot_start_objective_spread,pilot_objective_stability_pass,pilot_feasibility,pilot_stationarity_residual,pilot_boundary_activity,final_postrefit_attempted,final_postrefit_valid,minimum_objective,true_block_rank
dgp2_N200_T100_r00001_truth1-1-1,2,200,100,1,"(1,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[1.256731016723391, 1.2595206267794459, 1.261265893951285]",0.0045348772278941,False,True,1.807551255746905e-05,False,False,False,1.256731016723391,1
dgp2_N200_T100_r00002_truth1-1-1,2,200,100,2,"(1,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[1.2299618919887187, 1.2278380231138881, 1.2300313620443697]",0.0021933389304815,False,True,6.888632222454283e-05,True,False,False,1.227838023113888,1
dgp2_N200_T100_r00002_truth1-1-1,2,200,100,2,"(1,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[1.2299618919887187, 1.2278380231138881, 1.2300313620443697]",0.0021933389304815,False,True,6.888632222454283e-05,True,False,False,1.227838023113888,1
dgp2_N200_T100_r00002_truth1-1-1,2,200,100,2,"(1,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[1.2299618919887187, 1.2278380231138881, 1.2300313620443697]",0.0021933389304815,False,True,6.888632222454283e-05,True,False,False,1.227838023113888,1
dgp2_N200_T100_r00000_truth2-1-1,2,200,100,0,"(2,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.2274818233123853, 0.22686373887704586, 0.22727327907334074]",0.0006180844353394,False,True,5.350348334078757e-06,False,False,False,0.2268637388770458,2
dgp2_N200_T100_r00000_truth2-1-1,2,200,100,0,"(2,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.2274818233123853, 0.22686373887704586, 0.22727327907334074]",0.0006180844353394,False,True,5.350348334078757e-06,False,False,False,0.2268637388770458,1
dgp2_N200_T100_r00000_truth2-1-1,2,200,100,0,"(2,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.2274818233123853, 0.22686373887704586, 0.22727327907334074]",0.0006180844353394,False,True,5.350348334078757e-06,False,False,False,0.2268637388770458,1
dgp2_N200_T100_r00001_truth2-1-1,2,200,100,1,"(2,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.23636126250900402, 0.23679145289931502, 0.2358124271247102]",0.0009790257746048,False,True,3.929574585506596e-06,False,False,False,0.2358124271247102,2
dgp2_N200_T100_r00001_truth2-1-1,2,200,100,1,"(2,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.23636126250900402, 0.23679145289931502, 0.2358124271247102]",0.0009790257746048,False,True,3.929574585506596e-06,False,False,False,0.2358124271247102,1
dgp2_N200_T100_r00001_truth2-1-1,2,200,100,1,"(2,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.23636126250900402, 0.23679145289931502, 0.2358124271247102]",0.0009790257746048,False,True,3.929574585506596e-06,False,False,False,0.2358124271247102,1
dgp2_N200_T100_r00002_truth2-1-1,2,200,100,2,"(2,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.23588455687210036, 0.2360991216643226, 0.23645917532395078]",0.0005746184518504,False,True,7.154208394198784e-06,False,False,False,0.2358845568721003,2
dgp2_N200_T100_r00002_truth2-1-1,2,200,100,2,"(2,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.23588455687210036, 0.2360991216643226, 0.23645917532395078]",0.0005746184518504,False,True,7.154208394198784e-06,False,False,False,0.2358845568721003,1
dgp2_N200_T100_r00002_truth2-1-1,2,200,100,2,"(2,1,1)",False,0.1009745299012281,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.23588455687210036, 0.2360991216643226, 0.23645917532395078]",0.0005746184518504,False,True,7.154208394198784e-06,False,False,False,0.2358845568721003,1
dgp2_N200_T200_r00000_truth1-0-2,2,200,200,0,"(1,0,2)",False,0.0943695829088774,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.38978333867724857, 0.38967664326582246, 0.3904698395130332]",0.0007931962472107,False,True,2.7609710650003607e-06,False,False,False,0.3896766432658224,1
dgp2_N200_T200_r00000_truth1-0-2,2,200,200,0,"(1,0,2)",False,0.0943695829088774,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.38978333867724857, 0.38967664326582246, 0.3904698395130332]",0.0007931962472107,False,True,2.7609710650003607e-06,False,False,False,0.3896766432658224,0
dgp2_N200_T200_r00000_truth1-0-2,2,200,200,0,"(1,0,2)",False,0.0943695829088774,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.38978333867724857, 0.38967664326582246, 0.3904698395130332]",0.0007931962472107,False,True,2.7609710650003607e-06,False,False,False,0.3896766432658224,2
dgp2_N200_T200_r00001_truth1-0-2,2,200,200,1,"(1,0,2)",False,0.0943695829088774,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.38146782173394667, 0.3826672761721004, 0.38195666940093437]",0.0011994544381537,False,True,8.695245259368423e-07,False,False,False,0.3814678217339466,1
dgp2_N200_T200_r00001_truth1-0-2,2,200,200,1,"(1,0,2)",False,0.0943695829088774,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.38146782173394667, 0.3826672761721004, 0.38195666940093437]",0.0011994544381537,False,True,8.695245259368423e-07,False,False,False,0.3814678217339466,0
dgp2_N200_T200_r00001_truth1-0-2,2,200,200,1,"(1,0,2)",False,0.0943695829088774,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.38146782173394667, 0.3826672761721004, 0.38195666940093437]",0.0011994544381537,False,True,8.695245259368423e-07,False,False,False,0.3814678217339466,2
dgp2_N200_T200_r00002_truth1-0-2,2,200,200,2,"(1,0,2)",False,0.0943695829088774,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.3802357047729666, 0.3801996516396851, 0.3800915083294289]",0.0001441964435376,False,True,2.4712182923762173e-06,False,False,False,0.3800915083294289,1
dgp2_N200_T200_r00002_truth1-0-2,2,200,200,2,"(1,0,2)",False,0.0943695829088774,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.3802357047729666, 0.3801996516396851, 0.3800915083294289]",0.0001441964435376,False,True,2.4712182923762173e-06,False,False,False,0.3800915083294289,0
dgp2_N200_T200_r00002_truth1-0-2,2,200,200,2,"(1,0,2)",False,0.0943695829088774,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.3802357047729666, 0.3801996516396851, 0.3800915083294289]",0.0001441964435376,False,True,2.4712182923762173e-06,False,False,False,0.3800915083294289,2
dgp2_N200_T200_r00000_truth1-1-1,2,200,200,0,"(1,1,1)",False,0.0943695829088774,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[1.240779980406369, 1.2417992704227983, 1.240996949035957]",0.0010192900164291,False,True,9.335263466790792e-07,False,False,False,1.240779980406369,1
dgp2_N200_T200_r00000_truth1-1-1,2,200,200,0,"(1,1,1)",False,0.0943695829088774,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[1.240779980406369, 1.2417992704227983, 1.240996949035957]",0.0010192900164291,False,True,9.335263466790792e-07,False,False,False,1.240779980406369,1
dgp2_N200_T200_r00000_truth1-1-1,2,200,200,0,"(1,1,1)",False,0.0943695829088774,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[1.240779980406369, 1.2417992704227983, 1.240996949035957]",0.0010192900164291,False,True,9.335263466790792e-07,False,False,False,1.240779980406369,1
dgp2_N200_T200_r00001_truth1-1-1,2,200,200,1,"(1,1,1)",False,0.0943695829088774,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[1.2705061210139659, 1.2691406820316826, 1.2691340225572578]",0.001372098456708,False,True,1.3453734234465197e-06,False,False,False,1.2691340225572578,1
dgp2_N200_T200_r00001_truth1-1-1,2,200,200,1,"(1,1,1)",False,0.0943695829088774,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[1.2705061210139659, 1.2691406820316826, 1.2691340225572578]",0.001372098456708,False,True,1.3453734234465197e-06,False,False,False,1.2691340225572578,1
dgp2_N200_T200_r00001_truth1-1-1,2,200,200,1,"(1,1,1)",False,0.0943695829088774,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[1.2705061210139659, 1.2691406820316826, 1.2691340225572578]",0.001372098456708,False,True,1.3453734234465197e-06,False,False,False,1.2691340225572578,1
dgp2_N200_T200_r00002_truth1-1-1,2,200,200,2,"(1,1,1)",False,0.0943695829088774,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[1.2679298730458846, 1.2653975154645356, 1.267097303423489]",0.0025323575813489,False,True,9.87064241558774e-06,False,False,False,1.2653975154645356,1
dgp2_N200_T200_r00002_truth1-1-1,2,200,200,2,"(1,1,1)",False,0.0943695829088774,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[1.2679298730458846, 1.2653975154645356, 1.267097303423489]",0.0025323575813489,False,True,9.87064241558774e-06,False,False,False,1.2653975154645356,1
dgp2_N200_T200_r00002_truth1-1-1,2,200,200,2,"(1,1,1)",False,0.0943695829088774,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[1.2679298730458846, 1.2653975154645356, 1.267097303423489]",0.0025323575813489,False,True,9.87064241558774e-06,False,False,False,1.2653975154645356,1
dgp2_N200_T200_r00000_truth2-1-1,2,200,200,0,"(2,1,1)",False,0.0943695829088774,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.2696965346713436, 0.26983413774930576, 0.2697919512185892]",0.0001376030779621,False,True,9.659954039383944e-07,False,False,False,0.2696965346713436,2
dgp2_N200_T200_r00000_truth2-1-1,2,200,200,0,"(2,1,1)",False,0.0943695829088774,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.2696965346713436, 0.26983413774930576, 0.2697919512185892]",0.0001376030779621,False,True,9.659954039383944e-07,False,False,False,0.2696965346713436,1
dgp2_N200_T200_r00000_truth2-1-1,2,200,200,0,"(2,1,1)",False,0.0943695829088774,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.2696965346713436, 0.26983413774930576, 0.2697919512185892]",0.0001376030779621,False,True,9.659954039383944e-07,False,False,False,0.2696965346713436,1
dgp2_N200_T200_r00001_truth2-1-1,2,200,200,1,"(2,1,1)",False,0.0943695829088774,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.2735841892425531, 0.2734087308600213, 0.2730652971490601]",0.000518892093493,False,True,2.0350092607017608e-07,False,False,False,0.2730652971490601,2
dgp2_N200_T200_r00001_truth2-1-1,2,200,200,1,"(2,1,1)",False,0.0943695829088774,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.2735841892425531, 0.2734087308600213, 0.2730652971490601]",0.000518892093493,False,True,2.0350092607017608e-07,False,False,False,0.2730652971490601,1
dgp2_N200_T200_r00001_truth2-1-1,2,200,200,1,"(2,1,1)",False,0.0943695829088774,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.2735841892425531, 0.2734087308600213, 0.2730652971490601]",0.000518892093493,False,True,2.0350092607017608e-07,False,False,False,0.2730652971490601,1
dgp2_N200_T200_r00002_truth2-1-1,2,200,200,2,"(2,1,1)",False,0.0943695829088774,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.26528507410009816, 0.26512098124179, 0.26561577467012537]",0.0004947934283353,False,True,4.188875841518801e-07,False,False,False,0.26512098124179,2
dgp2_N200_T200_r00002_truth2-1-1,2,200,200,2,"(2,1,1)",False,0.0943695829088774,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.26528507410009816, 0.26512098124179, 0.26561577467012537]",0.0004947934283353,False,True,4.188875841518801e-07,False,False,False,0.26512098124179,1
dgp2_N200_T200_r00002_truth2-1-1,2,200,200,2,"(2,1,1)",False,0.0943695829088774,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.26528507410009816, 0.26512098124179, 0.26561577467012537]",0.0004947934283353,False,True,4.188875841518801e-07,False,False,False,0.26512098124179,1
dgp3_N50_T50_r00000_truth1-0-2,3,50,50,0,"(1,0,2)",False,0.1278111093176657,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.14755528445426144, 0.15167103465622941, 0.14687309215346164]",0.0047979425027677,False,True,0.0016724170251457,True,False,False,0.1468730921534616,1
dgp3_N50_T50_r00000_truth1-0-2,3,50,50,0,"(1,0,2)",False,0.1278111093176657,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.14755528445426144, 0.15167103465622941, 0.14687309215346164]",0.0047979425027677,False,True,0.0016724170251457,True,False,False,0.1468730921534616,0
dgp3_N50_T50_r00000_truth1-0-2,3,50,50,0,"(1,0,2)",False,0.1278111093176657,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.14755528445426144, 0.15167103465622941, 0.14687309215346164]",0.0047979425027677,False,True,0.0016724170251457,True,False,False,0.1468730921534616,2
dgp3_N50_T50_r00001_truth1-0-2,3,50,50,1,"(1,0,2)",False,0.1278111093176657,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.13679942604694226, 0.14061258156075673, 0.137227821614352]",0.0038131555138144,False,True,0.0014441426902164,True,False,False,0.1367994260469422,1
dgp3_N50_T50_r00001_truth1-0-2,3,50,50,1,"(1,0,2)",False,0.1278111093176657,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.13679942604694226, 0.14061258156075673, 0.137227821614352]",0.0038131555138144,False,True,0.0014441426902164,True,False,False,0.1367994260469422,0
dgp3_N50_T50_r00001_truth1-0-2,3,50,50,1,"(1,0,2)",False,0.1278111093176657,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.13679942604694226, 0.14061258156075673, 0.137227821614352]",0.0038131555138144,False,True,0.0014441426902164,True,False,False,0.1367994260469422,2
dgp3_N50_T50_r00002_truth1-0-2,3,50,50,2,"(1,0,2)",False,0.1278111093176657,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.14546486757971766, 0.13852728640847464, 0.1487949220641692]",0.0102676356556945,False,True,0.0029857892820847,True,False,False,0.1385272864084746,1
dgp3_N50_T50_r00002_truth1-0-2,3,50,50,2,"(1,0,2)",False,0.1278111093176657,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.14546486757971766, 0.13852728640847464, 0.1487949220641692]",0.0102676356556945,False,True,0.0029857892820847,True,False,False,0.1385272864084746,0
dgp3_N50_T50_r00002_truth1-0-2,3,50,50,2,"(1,0,2)",False,0.1278111093176657,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.14546486757971766, 0.13852728640847464, 0.1487949220641692]",0.0102676356556945,False,True,0.0029857892820847,True,False,False,0.1385272864084746,2
dgp3_N50_T50_r00000_truth1-1-1,3,50,50,0,"(1,1,1)",False,0.1278111093176657,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.6230284131166643, 0.6223688555121779, 0.6196728608132507]",0.0033555523034136,False,True,0.0001467850922316,True,False,False,0.6196728608132507,1
dgp3_N50_T50_r00000_truth1-1-1,3,50,50,0,"(1,1,1)",False,0.1278111093176657,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.6230284131166643, 0.6223688555121779, 0.6196728608132507]",0.0033555523034136,False,True,0.0001467850922316,True,False,False,0.6196728608132507,1
dgp3_N50_T50_r00000_truth1-1-1,3,50,50,0,"(1,1,1)",False,0.1278111093176657,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.6230284131166643, 0.6223688555121779, 0.6196728608132507]",0.0033555523034136,False,True,0.0001467850922316,True,False,False,0.6196728608132507,1
dgp3_N50_T50_r00001_truth1-1-1,3,50,50,1,"(1,1,1)",False,0.1278111093176657,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.6101697345934727, 0.5985845792955392, 0.5970988460582484]",0.0130708885352243,False,True,0.0004273804353797,True,False,False,0.5970988460582484,1
dgp3_N50_T50_r00001_truth1-1-1,3,50,50,1,"(1,1,1)",False,0.1278111093176657,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.6101697345934727, 0.5985845792955392, 0.5970988460582484]",0.0130708885352243,False,True,0.0004273804353797,True,False,False,0.5970988460582484,1
dgp3_N50_T50_r00001_truth1-1-1,3,50,50,1,"(1,1,1)",False,0.1278111093176657,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.6101697345934727, 0.5985845792955392, 0.5970988460582484]",0.0130708885352243,False,True,0.0004273804353797,True,False,False,0.5970988460582484,1
dgp3_N50_T50_r00002_truth1-1-1,3,50,50,2,"(1,1,1)",False,0.1278111093176657,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.555012327733156, 0.5585322458917299, 0.5682526196888789]",0.0132402919557228,False,True,6.274787920383449e-05,True,False,False,0.555012327733156,1
dgp3_N50_T50_r00002_truth1-1-1,3,50,50,2,"(1,1,1)",False,0.1278111093176657,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.555012327733156, 0.5585322458917299, 0.5682526196888789]",0.0132402919557228,False,True,6.274787920383449e-05,True,False,False,0.555012327733156,1
dgp3_N50_T50_r00002_truth1-1-1,3,50,50,2,"(1,1,1)",False,0.1278111093176657,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.555012327733156, 0.5585322458917299, 0.5682526196888789]",0.0132402919557228,False,True,6.274787920383449e-05,True,False,False,0.555012327733156,1
dgp3_N50_T50_r00000_truth2-1-1,3,50,50,0,"(2,1,1)",False,0.1278111093176657,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.10428511862030107, 0.10455961022784487, 0.10243865179868762]",0.0021209584291572,False,True,0.0002317389812706,True,False,False,0.1024386517986876,2
dgp3_N50_T50_r00000_truth2-1-1,3,50,50,0,"(2,1,1)",False,0.1278111093176657,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.10428511862030107, 0.10455961022784487, 0.10243865179868762]",0.0021209584291572,False,True,0.0002317389812706,True,False,False,0.1024386517986876,1
dgp3_N50_T50_r00000_truth2-1-1,3,50,50,0,"(2,1,1)",False,0.1278111093176657,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.10428511862030107, 0.10455961022784487, 0.10243865179868762]",0.0021209584291572,False,True,0.0002317389812706,True,False,False,0.1024386517986876,1
dgp3_N50_T50_r00001_truth2-1-1,3,50,50,1,"(2,1,1)",False,0.1278111093176657,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.09298303558811048, 0.09554306372728327, 0.09320955902218633]",0.0025600281391727,False,True,0.001666462832142,True,False,False,0.0929830355881104,2
dgp3_N50_T50_r00001_truth2-1-1,3,50,50,1,"(2,1,1)",False,0.1278111093176657,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.09298303558811048, 0.09554306372728327, 0.09320955902218633]",0.0025600281391727,False,True,0.001666462832142,True,False,False,0.0929830355881104,1
dgp3_N50_T50_r00001_truth2-1-1,3,50,50,1,"(2,1,1)",False,0.1278111093176657,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.09298303558811048, 0.09554306372728327, 0.09320955902218633]",0.0025600281391727,False,True,0.001666462832142,True,False,False,0.0929830355881104,1
dgp3_N50_T50_r00002_truth2-1-1,3,50,50,2,"(2,1,1)",False,0.1278111093176657,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.09867882279737475, 0.09986505295982728, 0.10098351571720092]",0.0023046929198261,False,True,0.0011693837689187,True,False,False,0.0986788227973747,2
dgp3_N50_T50_r00002_truth2-1-1,3,50,50,2,"(2,1,1)",False,0.1278111093176657,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.09867882279737475, 0.09986505295982728, 0.10098351571720092]",0.0023046929198261,False,True,0.0011693837689187,True,False,False,0.0986788227973747,1
dgp3_N50_T50_r00002_truth2-1-1,3,50,50,2,"(2,1,1)",False,0.1278111093176657,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.09867882279737475, 0.09986505295982728, 0.10098351571720092]",0.0023046929198261,False,True,0.0011693837689187,True,False,False,0.0986788227973747,1
dgp3_N100_T100_r00000_truth1-0-2,3,100,100,0,"(1,0,2)",False,0.1085736204758129,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.2935778819093665, 0.2961413267298926, 0.2938399847274581]",0.002563444820526,False,True,0.0074932809773142,True,False,False,0.2935778819093665,1
dgp3_N100_T100_r00000_truth1-0-2,3,100,100,0,"(1,0,2)",False,0.1085736204758129,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.2935778819093665, 0.2961413267298926, 0.2938399847274581]",0.002563444820526,False,True,0.0074932809773142,True,False,False,0.2935778819093665,0
dgp3_N100_T100_r00000_truth1-0-2,3,100,100,0,"(1,0,2)",False,0.1085736204758129,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.2935778819093665, 0.2961413267298926, 0.2938399847274581]",0.002563444820526,False,True,0.0074932809773142,True,False,False,0.2935778819093665,2
dgp3_N100_T100_r00001_truth1-0-2,3,100,100,1,"(1,0,2)",False,0.1085736204758129,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.27837514349807707, 0.27940006535555706, 0.28004389926216927]",0.0016687557640922,False,True,8.944549514733613e-05,True,False,False,0.278375143498077,1
dgp3_N100_T100_r00001_truth1-0-2,3,100,100,1,"(1,0,2)",False,0.1085736204758129,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.27837514349807707, 0.27940006535555706, 0.28004389926216927]",0.0016687557640922,False,True,8.944549514733613e-05,True,False,False,0.278375143498077,0
dgp3_N100_T100_r00001_truth1-0-2,3,100,100,1,"(1,0,2)",False,0.1085736204758129,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.27837514349807707, 0.27940006535555706, 0.28004389926216927]",0.0016687557640922,False,True,8.944549514733613e-05,True,False,False,0.278375143498077,2
dgp3_N100_T100_r00002_truth1-0-2,3,100,100,2,"(1,0,2)",False,0.1085736204758129,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.2919822479143108, 0.29032482317129754, 0.29041688463476856]",0.0016574247430132,False,True,3.0064868016245265e-05,False,False,False,0.2903248231712975,1
dgp3_N100_T100_r00002_truth1-0-2,3,100,100,2,"(1,0,2)",False,0.1085736204758129,rank_selection_numerically_unresolved,B,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[0.2919822479143108, 0.29032482317129754, 0.29041688463476856]",0.0016574247430132,False,True,3.0064868016245265e-05,False,False,False,0.2903248231712975,0
dgp3_N100_T100_r00002_truth1-0-2,3,100,100,2,"(1,0,2)",False,0.1085736204758129,rank_selection_numerically_unresolved,H,,,,,,,,,,,,,1.0,,,,,,,not_reached_due_to_pilot_failure,"[0.2919822479143108, 0.29032482317129754, 0.29041688463476856]",0.0016574247430132,False,True,3.0064868016245265e-05,False,False,False,0.2903248231712975,2
dgp3_N100_T100_r00000_truth1-1-1,3,100,100,0,"(1,1,1)",False,0.1085736204758129,rank_selection_numerically_unresolved,A,,,,,,,,,,,,,,,,,,,,not_reached_due_to_pilot_failure,"[1.3215854714073285, 1.3176551366809366, 1.3130689879199198]",0.0085164834874087,False,True,0.0035674015073663,False,False,False,1.3130689879199198,1
